ID,protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year
3785,Expenditure quintile 3,HPIQ.SEQ3022,2,Cigarettes and tobacco,subgroup,1806,-0.4,10.5,2020
3786,Expenditure quintile 3,HPIQ.SEQ3022,3,Cigarettes and tobacco,subgroup,1810,0.2,10.8,2020
3787,Expenditure quintile 3,HPIQ.SEQ3022,4,Cigarettes and tobacco,subgroup,1820,0.6,11.4,2020
3788,Expenditure quintile 3,HPIQ.SEQ3022,1,Cigarettes and tobacco,subgroup,1869,2.7,3.1,2021
3789,Expenditure quintile 3,HPIQ.SEQ3022,2,Cigarettes and tobacco,subgroup,1864,-0.3,3.2,2021
3790,Expenditure quintile 3,HPIQ.SEQ3022,3,Cigarettes and tobacco,subgroup,1865,0.1,3.0,2021
3791,Expenditure quintile 3,HPIQ.SEQ3022,4,Cigarettes and tobacco,subgroup,1863,-0.1,2.4,2021
3792,Expenditure quintile 3,HPIQ.SEQ3022,1,Cigarettes and tobacco,subgroup,1941,4.2,3.9,2022
3793,Expenditure quintile 3,HPIQ.SEQ3022,2,Cigarettes and tobacco,subgroup,1943,0.1,4.2,2022
3794,Expenditure quintile 3,HPIQ.SEQ3022,3,Cigarettes and tobacco,subgroup,1943,0.0,4.2,2022
3795,Expenditure quintile 3,HPIQ.SEQ303,1,Clothing and footwear,group,997,0.0,-0.1,2019
3796,Expenditure quintile 3,HPIQ.SEQ303,2,Clothing and footwear,group,1005,0.8,-0.2,2019
3797,Expenditure quintile 3,HPIQ.SEQ303,3,Clothing and footwear,group,997,-0.8,-0.9,2019
3798,Expenditure quintile 3,HPIQ.SEQ303,4,Clothing and footwear,group,1008,1.1,1.1,2019
3799,Expenditure quintile 3,HPIQ.SEQ303,1,Clothing and footwear,group,1005,-0.3,0.8,2020
3800,Expenditure quintile 3,HPIQ.SEQ303,2,Clothing and footwear,group,972,-3.3,-3.3,2020
3801,Expenditure quintile 3,HPIQ.SEQ303,3,Clothing and footwear,group,983,1.1,-1.4,2020
3802,Expenditure quintile 3,HPIQ.SEQ303,4,Clothing and footwear,group,1002,1.9,-0.6,2020
3803,Expenditure quintile 3,HPIQ.SEQ303,1,Clothing and footwear,group,994,-0.8,-1.1,2021
3804,Expenditure quintile 3,HPIQ.SEQ303,2,Clothing and footwear,group,1021,2.7,5.0,2021
3805,Expenditure quintile 3,HPIQ.SEQ303,3,Clothing and footwear,group,1022,0.1,4.0,2021
3806,Expenditure quintile 3,HPIQ.SEQ303,4,Clothing and footwear,group,1024,0.2,2.2,2021
3807,Expenditure quintile 3,HPIQ.SEQ303,1,Clothing and footwear,group,1018,-0.6,2.4,2022
3808,Expenditure quintile 3,HPIQ.SEQ303,2,Clothing and footwear,group,1025,0.7,0.4,2022
3809,Expenditure quintile 3,HPIQ.SEQ303,3,Clothing and footwear,group,1038,1.3,1.6,2022
3810,Expenditure quintile 3,HPIQ.SEQ3031,1,Clothing,subgroup,992,0.1,-1.1,2019
3811,Expenditure quintile 3,HPIQ.SEQ3031,2,Clothing,subgroup,1001,0.9,-0.3,2019
3812,Expenditure quintile 3,HPIQ.SEQ3031,3,Clothing,subgroup,993,-0.8,-1.1,2019
3813,Expenditure quintile 3,HPIQ.SEQ3031,4,Clothing,subgroup,1006,1.3,1.5,2019
3814,Expenditure quintile 3,HPIQ.SEQ3031,1,Clothing,subgroup,1006,0.0,1.4,2020
3815,Expenditure quintile 3,HPIQ.SEQ3031,2,Clothing,subgroup,988,-1.8,-1.3,2020
3816,Expenditure quintile 3,HPIQ.SEQ3031,3,Clothing,subgroup,994,0.6,0.1,2020
3817,Expenditure quintile 3,HPIQ.SEQ3031,4,Clothing,subgroup,1012,1.8,0.6,2020
3818,Expenditure quintile 3,HPIQ.SEQ3031,1,Clothing,subgroup,1003,-0.9,-0.3,2021
3819,Expenditure quintile 3,HPIQ.SEQ3031,2,Clothing,subgroup,1028,2.5,4.0,2021
3820,Expenditure quintile 3,HPIQ.SEQ3031,3,Clothing,subgroup,1029,0.1,3.5,2021
3821,Expenditure quintile 3,HPIQ.SEQ3031,4,Clothing,subgroup,1031,0.2,1.9,2021
3822,Expenditure quintile 3,HPIQ.SEQ3031,1,Clothing,subgroup,1026,-0.5,2.3,2022
3823,Expenditure quintile 3,HPIQ.SEQ3031,2,Clothing,subgroup,1030,0.4,0.2,2022
3824,Expenditure quintile 3,HPIQ.SEQ3031,3,Clothing,subgroup,1043,1.3,1.4,2022
3825,Expenditure quintile 3,HPIQ.SEQ3032,1,Footwear,subgroup,1010,-0.4,3.9,2019
3826,Expenditure quintile 3,HPIQ.SEQ3032,2,Footwear,subgroup,1014,0.4,-0.2,2019
3827,Expenditure quintile 3,HPIQ.SEQ3032,3,Footwear,subgroup,1006,-0.8,-0.1,2019
3828,Expenditure quintile 3,HPIQ.SEQ3032,4,Footwear,subgroup,1005,-0.1,-0.9,2019
3829,Expenditure quintile 3,HPIQ.SEQ3032,1,Footwear,subgroup,993,-1.2,-1.7,2020
3830,Expenditure quintile 3,HPIQ.SEQ3032,2,Footwear,subgroup,899,-9.5,-11.3,2020
3831,Expenditure quintile 3,HPIQ.SEQ3032,3,Footwear,subgroup,929,3.3,-7.7,2020
3832,Expenditure quintile 3,HPIQ.SEQ3032,4,Footwear,subgroup,952,2.5,-5.3,2020
3833,Expenditure quintile 3,HPIQ.SEQ3032,1,Footwear,subgroup,953,0.1,-4.0,2021
3834,Expenditure quintile 3,HPIQ.SEQ3032,2,Footwear,subgroup,984,3.3,9.5,2021
3835,Expenditure quintile 3,HPIQ.SEQ3032,3,Footwear,subgroup,985,0.1,6.0,2021
3836,Expenditure quintile 3,HPIQ.SEQ3032,4,Footwear,subgroup,990,0.5,4.0,2021
3837,Expenditure quintile 3,HPIQ.SEQ3032,1,Footwear,subgroup,975,-1.5,2.3,2022
3838,Expenditure quintile 3,HPIQ.SEQ3032,2,Footwear,subgroup,998,2.4,1.4,2022
3839,Expenditure quintile 3,HPIQ.SEQ3032,3,Footwear,subgroup,1014,1.6,2.9,2022
3840,Expenditure quintile 3,HPIQ.SEQ304,1,Housing and household utilities,group,1123,0.6,2.8,2019
3841,Expenditure quintile 3,HPIQ.SEQ304,2,Housing and household utilities,group,1131,0.7,2.8,2019
3842,Expenditure quintile 3,HPIQ.SEQ304,3,Housing and household utilities,group,1146,1.3,3.1,2019
3843,Expenditure quintile 3,HPIQ.SEQ304,4,Housing and household utilities,group,1153,0.6,3.3,2019
3844,Expenditure quintile 3,HPIQ.SEQ304,1,Housing and household utilities,group,1164,1.0,3.7,2020
3845,Expenditure quintile 3,HPIQ.SEQ304,2,Housing and household utilities,group,1171,0.6,3.5,2020
3846,Expenditure quintile 3,HPIQ.SEQ304,3,Housing and household utilities,group,1181,0.9,3.1,2020
3847,Expenditure quintile 3,HPIQ.SEQ304,4,Housing and household utilities,group,1183,0.2,2.6,2020
3848,Expenditure quintile 3,HPIQ.SEQ304,1,Housing and household utilities,group,1193,0.8,2.5,2021
3849,Expenditure quintile 3,HPIQ.SEQ304,2,Housing and household utilities,group,1202,0.8,2.6,2021
3850,Expenditure quintile 3,HPIQ.SEQ304,3,Housing and household utilities,group,1222,1.7,3.5,2021
3851,Expenditure quintile 3,HPIQ.SEQ304,4,Housing and household utilities,group,1231,0.7,4.1,2021
3852,Expenditure quintile 3,HPIQ.SEQ304,1,Housing and household utilities,group,1244,1.1,4.3,2022
3853,Expenditure quintile 3,HPIQ.SEQ304,2,Housing and household utilities,group,1260,1.3,4.8,2022
3854,Expenditure quintile 3,HPIQ.SEQ304,3,Housing and household utilities,group,1282,1.7,4.9,2022
3855,Expenditure quintile 3,HPIQ.SEQ3041,1,Actual rentals for housing,subgroup,1106,0.5,2.4,2019
3856,Expenditure quintile 3,HPIQ.SEQ3041,2,Actual rentals for housing,subgroup,1117,1.0,2.7,2019
3857,Expenditure quintile 3,HPIQ.SEQ3041,3,Actual rentals for housing,subgroup,1126,0.8,3.0,2019
3858,Expenditure quintile 3,HPIQ.SEQ3041,4,Actual rentals for housing,subgroup,1137,1.0,3.4,2019
3859,Expenditure quintile 3,HPIQ.SEQ3041,1,Actual rentals for housing,subgroup,1152,1.3,4.2,2020
3860,Expenditure quintile 3,HPIQ.SEQ3041,2,Actual rentals for housing,subgroup,1160,0.7,3.8,2020
3861,Expenditure quintile 3,HPIQ.SEQ3041,3,Actual rentals for housing,subgroup,1167,0.6,3.6,2020
3862,Expenditure quintile 3,HPIQ.SEQ3041,4,Actual rentals for housing,subgroup,1174,0.6,3.3,2020
3863,Expenditure quintile 3,HPIQ.SEQ3041,1,Actual rentals for housing,subgroup,1188,1.2,3.1,2021
3864,Expenditure quintile 3,HPIQ.SEQ3041,2,Actual rentals for housing,subgroup,1201,1.1,3.5,2021
3865,Expenditure quintile 3,HPIQ.SEQ3041,3,Actual rentals for housing,subgroup,1212,0.9,3.9,2021
3866,Expenditure quintile 3,HPIQ.SEQ3041,4,Actual rentals for housing,subgroup,1228,1.3,4.6,2021
3867,Expenditure quintile 3,HPIQ.SEQ3041,1,Actual rentals for housing,subgroup,1242,1.1,4.5,2022
3868,Expenditure quintile 3,HPIQ.SEQ3041,2,Actual rentals for housing,subgroup,1260,1.4,4.9,2022
3869,Expenditure quintile 3,HPIQ.SEQ3041,3,Actual rentals for housing,subgroup,1275,1.2,5.2,2022
3870,Expenditure quintile 3,HPIQ.SEQ304101,1,Actual rentals for housing,class,1106,0.5,2.4,2019
3871,Expenditure quintile 3,HPIQ.SEQ304101,2,Actual rentals for housing,class,1117,1.0,2.7,2019
3872,Expenditure quintile 3,HPIQ.SEQ304101,3,Actual rentals for housing,class,1126,0.8,3.0,2019
3873,Expenditure quintile 3,HPIQ.SEQ304101,4,Actual rentals for housing,class,1137,1.0,3.4,2019
3874,Expenditure quintile 3,HPIQ.SEQ304101,1,Actual rentals for housing,class,1152,1.3,4.2,2020
3875,Expenditure quintile 3,HPIQ.SEQ304101,2,Actual rentals for housing,class,1160,0.7,3.8,2020
3876,Expenditure quintile 3,HPIQ.SEQ304101,3,Actual rentals for housing,class,1167,0.6,3.6,2020
3877,Expenditure quintile 3,HPIQ.SEQ304101,4,Actual rentals for housing,class,1174,0.6,3.3,2020
3878,Expenditure quintile 3,HPIQ.SEQ304101,1,Actual rentals for housing,class,1188,1.2,3.1,2021
3879,Expenditure quintile 3,HPIQ.SEQ304101,2,Actual rentals for housing,class,1201,1.1,3.5,2021
3880,Expenditure quintile 3,HPIQ.SEQ304101,3,Actual rentals for housing,class,1212,0.9,3.9,2021
3881,Expenditure quintile 3,HPIQ.SEQ304101,4,Actual rentals for housing,class,1228,1.3,4.6,2021
3882,Expenditure quintile 3,HPIQ.SEQ304101,1,Actual rentals for housing,class,1242,1.1,4.5,2022
3883,Expenditure quintile 3,HPIQ.SEQ304101,2,Actual rentals for housing,class,1260,1.4,4.9,2022
3884,Expenditure quintile 3,HPIQ.SEQ304101,3,Actual rentals for housing,class,1275,1.2,5.2,2022
3885,Expenditure quintile 3,HPIQ.SEQ3043,1,Property maintenance,subgroup,1141,-0.2,1.7,2019
3886,Expenditure quintile 3,HPIQ.SEQ3043,2,Property maintenance,subgroup,1151,0.9,2.0,2019
3887,Expenditure quintile 3,HPIQ.SEQ3043,3,Property maintenance,subgroup,1162,1.0,2.4,2019
3888,Expenditure quintile 3,HPIQ.SEQ3043,4,Property maintenance,subgroup,1169,0.6,2.3,2019
3889,Expenditure quintile 3,HPIQ.SEQ3043,1,Property maintenance,subgroup,1178,0.8,3.2,2020
3890,Expenditure quintile 3,HPIQ.SEQ3043,2,Property maintenance,subgroup,1191,1.1,3.5,2020
3891,Expenditure quintile 3,HPIQ.SEQ3043,3,Property maintenance,subgroup,1198,0.6,3.1,2020
3892,Expenditure quintile 3,HPIQ.SEQ3043,4,Property maintenance,subgroup,1203,0.4,2.9,2020
3893,Expenditure quintile 3,HPIQ.SEQ3043,1,Property maintenance,subgroup,1211,0.7,2.8,2021
3894,Expenditure quintile 3,HPIQ.SEQ3043,2,Property maintenance,subgroup,1225,1.2,2.9,2021
3895,Expenditure quintile 3,HPIQ.SEQ3043,3,Property maintenance,subgroup,1241,1.3,3.6,2021
3896,Expenditure quintile 3,HPIQ.SEQ3043,4,Property maintenance,subgroup,1268,2.2,5.4,2021
3897,Expenditure quintile 3,HPIQ.SEQ3043,1,Property maintenance,subgroup,1287,1.5,6.3,2022
3898,Expenditure quintile 3,HPIQ.SEQ3043,2,Property maintenance,subgroup,1317,2.3,7.5,2022
3899,Expenditure quintile 3,HPIQ.SEQ3043,3,Property maintenance,subgroup,1341,1.8,8.1,2022
3900,Expenditure quintile 3,HPIQ.SEQ3044,1,Property rates and related services,subgroup,1217,0.1,4.6,2019
3901,Expenditure quintile 3,HPIQ.SEQ3044,2,Property rates and related services,subgroup,1217,0.0,4.6,2019
3902,Expenditure quintile 3,HPIQ.SEQ3044,3,Property rates and related services,subgroup,1277,4.9,5.0,2019
3903,Expenditure quintile 3,HPIQ.SEQ3044,4,Property rates and related services,subgroup,1278,0.1,5.1,2019
3904,Expenditure quintile 3,HPIQ.SEQ3044,1,Property rates and related services,subgroup,1278,0.0,5.0,2020
3905,Expenditure quintile 3,HPIQ.SEQ3044,2,Property rates and related services,subgroup,1279,0.1,5.1,2020
3906,Expenditure quintile 3,HPIQ.SEQ3044,3,Property rates and related services,subgroup,1316,2.9,3.1,2020
3907,Expenditure quintile 3,HPIQ.SEQ3044,4,Property rates and related services,subgroup,1316,0.0,3.0,2020
3908,Expenditure quintile 3,HPIQ.SEQ3044,1,Property rates and related services,subgroup,1316,0.0,3.0,2021
3909,Expenditure quintile 3,HPIQ.SEQ3044,2,Property rates and related services,subgroup,1316,0.0,2.9,2021
3910,Expenditure quintile 3,HPIQ.SEQ3044,3,Property rates and related services,subgroup,1408,7.0,7.0,2021
3911,Expenditure quintile 3,HPIQ.SEQ3044,4,Property rates and related services,subgroup,1408,0.0,7.0,2021
3912,Expenditure quintile 3,HPIQ.SEQ3044,1,Property rates and related services,subgroup,1409,0.1,7.1,2022
3913,Expenditure quintile 3,HPIQ.SEQ3044,2,Property rates and related services,subgroup,1409,0.0,7.1,2022
3914,Expenditure quintile 3,HPIQ.SEQ3044,3,Property rates and related services,subgroup,1510,7.2,7.2,2022
3915,Expenditure quintile 3,HPIQ.SEQ304403,1,Local authority rates and payments,class,1240,0.0,5.3,2019
3916,Expenditure quintile 3,HPIQ.SEQ304403,2,Local authority rates and payments,class,1240,0.0,5.3,2019
3917,Expenditure quintile 3,HPIQ.SEQ304403,3,Local authority rates and payments,class,1300,4.8,4.8,2019
3918,Expenditure quintile 3,HPIQ.SEQ304403,4,Local authority rates and payments,class,1300,0.0,4.8,2019
3919,Expenditure quintile 3,HPIQ.SEQ304403,1,Local authority rates and payments,class,1300,0.0,4.8,2020
3920,Expenditure quintile 3,HPIQ.SEQ304403,2,Local authority rates and payments,class,1300,0.0,4.8,2020
3921,Expenditure quintile 3,HPIQ.SEQ304403,3,Local authority rates and payments,class,1340,3.1,3.1,2020
3922,Expenditure quintile 3,HPIQ.SEQ304403,4,Local authority rates and payments,class,1340,0.0,3.1,2020
3923,Expenditure quintile 3,HPIQ.SEQ304403,1,Local authority rates and payments,class,1340,0.0,3.1,2021
3924,Expenditure quintile 3,HPIQ.SEQ304403,2,Local authority rates and payments,class,1340,0.0,3.1,2021
3925,Expenditure quintile 3,HPIQ.SEQ304403,3,Local authority rates and payments,class,1435,7.1,7.1,2021
3926,Expenditure quintile 3,HPIQ.SEQ304403,4,Local authority rates and payments,class,1435,0.0,7.1,2021
3927,Expenditure quintile 3,HPIQ.SEQ304403,1,Local authority rates and payments,class,1435,0.0,7.1,2022
3928,Expenditure quintile 3,HPIQ.SEQ304403,2,Local authority rates and payments,class,1435,0.0,7.1,2022
3929,Expenditure quintile 3,HPIQ.SEQ304403,3,Local authority rates and payments,class,1540,7.3,7.3,2022
3930,Expenditure quintile 3,HPIQ.SEQ3045,1,Household energy,subgroup,1080,1.1,2.7,2019
3931,Expenditure quintile 3,HPIQ.SEQ3045,2,Household energy,subgroup,1087,0.6,1.7,2019
3932,Expenditure quintile 3,HPIQ.SEQ3045,3,Household energy,subgroup,1085,-0.2,1.5,2019
3933,Expenditure quintile 3,HPIQ.SEQ3045,4,Household energy,subgroup,1086,0.1,1.7,2019
3934,Expenditure quintile 3,HPIQ.SEQ3045,1,Household energy,subgroup,1098,1.1,1.7,2020
3935,Expenditure quintile 3,HPIQ.SEQ3045,2,Household energy,subgroup,1103,0.5,1.5,2020
3936,Expenditure quintile 3,HPIQ.SEQ3045,3,Household energy,subgroup,1103,0.0,1.7,2020
3937,Expenditure quintile 3,HPIQ.SEQ3045,4,Household energy,subgroup,1092,-1.0,0.6,2020
3938,Expenditure quintile 3,HPIQ.SEQ3045,1,Household energy,subgroup,1095,0.3,-0.3,2021
3939,Expenditure quintile 3,HPIQ.SEQ3045,2,Household energy,subgroup,1098,0.3,-0.5,2021
3940,Expenditure quintile 3,HPIQ.SEQ3045,3,Household energy,subgroup,1096,-0.2,-0.6,2021
3941,Expenditure quintile 3,HPIQ.SEQ3045,4,Household energy,subgroup,1086,-0.9,-0.5,2021
3942,Expenditure quintile 3,HPIQ.SEQ3045,1,Household energy,subgroup,1100,1.3,0.5,2022
3943,Expenditure quintile 3,HPIQ.SEQ3045,2,Household energy,subgroup,1119,1.7,1.9,2022
3944,Expenditure quintile 3,HPIQ.SEQ3045,3,Household energy,subgroup,1104,-1.3,0.7,2022
3945,Expenditure quintile 3,HPIQ.SEQ304501,1,Electricity,class,1077,1.3,2.7,2019
3946,Expenditure quintile 3,HPIQ.SEQ304501,2,Electricity,class,1081,0.4,1.3,2019
3947,Expenditure quintile 3,HPIQ.SEQ304501,3,Electricity,class,1079,-0.2,1.3,2019
3948,Expenditure quintile 3,HPIQ.SEQ304501,4,Electricity,class,1078,-0.1,1.4,2019
3949,Expenditure quintile 3,HPIQ.SEQ304501,1,Electricity,class,1092,1.3,1.4,2020
3950,Expenditure quintile 3,HPIQ.SEQ304501,2,Electricity,class,1096,0.4,1.4,2020
3951,Expenditure quintile 3,HPIQ.SEQ304501,3,Electricity,class,1096,0.0,1.6,2020
3952,Expenditure quintile 3,HPIQ.SEQ304501,4,Electricity,class,1083,-1.2,0.5,2020
3953,Expenditure quintile 3,HPIQ.SEQ304501,1,Electricity,class,1087,0.4,-0.5,2021
3954,Expenditure quintile 3,HPIQ.SEQ304501,2,Electricity,class,1089,0.2,-0.6,2021
3955,Expenditure quintile 3,HPIQ.SEQ304501,3,Electricity,class,1087,-0.2,-0.8,2021
3956,Expenditure quintile 3,HPIQ.SEQ304501,4,Electricity,class,1075,-1.1,-0.7,2021
3957,Expenditure quintile 3,HPIQ.SEQ304501,1,Electricity,class,1089,1.3,0.2,2022
3958,Expenditure quintile 3,HPIQ.SEQ304501,2,Electricity,class,1108,1.7,1.7,2022
3959,Expenditure quintile 3,HPIQ.SEQ304501,3,Electricity,class,1090,-1.6,0.3,2022
3960,Expenditure quintile 3,HPIQ.SEQ305,1,Household contents and services,group,996,-1.0,-0.7,2019
3961,Expenditure quintile 3,HPIQ.SEQ305,2,Household contents and services,group,1023,2.7,2.1,2019
3962,Expenditure quintile 3,HPIQ.SEQ305,3,Household contents and services,group,1022,-0.1,0.8,2019
3963,Expenditure quintile 3,HPIQ.SEQ305,4,Household contents and services,group,1021,-0.1,1.5,2019
3964,Expenditure quintile 3,HPIQ.SEQ305,1,Household contents and services,group,1012,-0.9,1.6,2020
3965,Expenditure quintile 3,HPIQ.SEQ305,2,Household contents and services,group,1008,-0.4,-1.5,2020
3966,Expenditure quintile 3,HPIQ.SEQ305,3,Household contents and services,group,1032,2.4,1.0,2020
3967,Expenditure quintile 3,HPIQ.SEQ305,4,Household contents and services,group,1046,1.4,2.4,2020
3968,Expenditure quintile 3,HPIQ.SEQ305,1,Household contents and services,group,1032,-1.3,2.0,2021
3969,Expenditure quintile 3,HPIQ.SEQ305,2,Household contents and services,group,1045,1.3,3.7,2021
3970,Expenditure quintile 3,HPIQ.SEQ305,3,Household contents and services,group,1060,1.4,2.7,2021
3971,Expenditure quintile 3,HPIQ.SEQ305,4,Household contents and services,group,1091,2.9,4.3,2021
3972,Expenditure quintile 3,HPIQ.SEQ305,1,Household contents and services,group,1095,0.4,6.1,2022
3973,Expenditure quintile 3,HPIQ.SEQ305,2,Household contents and services,group,1118,2.1,7.0,2022
3974,Expenditure quintile 3,HPIQ.SEQ305,3,Household contents and services,group,1138,1.8,7.4,2022
3975,Expenditure quintile 3,HPIQ.SEQ3051,1,"Furniture, furnishings and floor coverings",subgroup,1017,-5.9,-3.1,2019
3976,Expenditure quintile 3,HPIQ.SEQ3051,2,"Furniture, furnishings and floor coverings",subgroup,1055,3.7,2.1,2019
3977,Expenditure quintile 3,HPIQ.SEQ3051,3,"Furniture, furnishings and floor coverings",subgroup,1051,-0.4,0.0,2019
3978,Expenditure quintile 3,HPIQ.SEQ3051,4,"Furniture, furnishings and floor coverings",subgroup,1050,-0.1,-2.9,2019
3979,Expenditure quintile 3,HPIQ.SEQ3051,1,"Furniture, furnishings and floor coverings",subgroup,1020,-2.9,0.3,2020
3980,Expenditure quintile 3,HPIQ.SEQ3051,2,"Furniture, furnishings and floor coverings",subgroup,1022,0.2,-3.1,2020
3981,Expenditure quintile 3,HPIQ.SEQ3051,3,"Furniture, furnishings and floor coverings",subgroup,1035,1.3,-1.5,2020
3982,Expenditure quintile 3,HPIQ.SEQ3051,4,"Furniture, furnishings and floor coverings",subgroup,1096,5.9,4.4,2020
3983,Expenditure quintile 3,HPIQ.SEQ3051,1,"Furniture, furnishings and floor coverings",subgroup,1051,-4.1,3.0,2021
3984,Expenditure quintile 3,HPIQ.SEQ3051,2,"Furniture, furnishings and floor coverings",subgroup,1071,1.9,4.8,2021
3985,Expenditure quintile 3,HPIQ.SEQ3051,3,"Furniture, furnishings and floor coverings",subgroup,1085,1.3,4.8,2021
3986,Expenditure quintile 3,HPIQ.SEQ3051,4,"Furniture, furnishings and floor coverings",subgroup,1174,8.2,7.1,2021
3987,Expenditure quintile 3,HPIQ.SEQ3051,1,"Furniture, furnishings and floor coverings",subgroup,1146,-2.4,9.0,2022
3988,Expenditure quintile 3,HPIQ.SEQ3051,2,"Furniture, furnishings and floor coverings",subgroup,1167,1.8,9.0,2022
3989,Expenditure quintile 3,HPIQ.SEQ3051,3,"Furniture, furnishings and floor coverings",subgroup,1188,1.8,9.5,2022
3990,Expenditure quintile 3,HPIQ.SEQ3052,1,Household textiles,subgroup,961,-3.4,-4.3,2019
3991,Expenditure quintile 3,HPIQ.SEQ3052,2,Household textiles,subgroup,1011,5.2,1.7,2019
3992,Expenditure quintile 3,HPIQ.SEQ3052,3,Household textiles,subgroup,1032,2.1,0.3,2019
3993,Expenditure quintile 3,HPIQ.SEQ3052,4,Household textiles,subgroup,1012,-1.9,1.7,2019
3994,Expenditure quintile 3,HPIQ.SEQ3052,1,Household textiles,subgroup,1013,0.1,5.4,2020
3995,Expenditure quintile 3,HPIQ.SEQ3052,2,Household textiles,subgroup,996,-1.7,-1.5,2020
3996,Expenditure quintile 3,HPIQ.SEQ3052,3,Household textiles,subgroup,1044,4.8,1.2,2020
3997,Expenditure quintile 3,HPIQ.SEQ3052,4,Household textiles,subgroup,1052,0.8,4.0,2020
3998,Expenditure quintile 3,HPIQ.SEQ3052,1,Household textiles,subgroup,992,-5.7,-2.1,2021
3999,Expenditure quintile 3,HPIQ.SEQ3052,2,Household textiles,subgroup,1036,4.4,4.0,2021
4000,Expenditure quintile 3,HPIQ.SEQ3052,3,Household textiles,subgroup,1077,4.0,3.2,2021
4001,Expenditure quintile 3,HPIQ.SEQ3052,4,Household textiles,subgroup,1058,-1.8,0.6,2021
4002,Expenditure quintile 3,HPIQ.SEQ3052,1,Household textiles,subgroup,1044,-1.3,5.2,2022
4003,Expenditure quintile 3,HPIQ.SEQ3052,2,Household textiles,subgroup,1105,5.8,6.7,2022
4004,Expenditure quintile 3,HPIQ.SEQ3052,3,Household textiles,subgroup,1080,-2.3,0.3,2022
4005,Expenditure quintile 3,HPIQ.SEQ3053,1,Household appliances,subgroup,1004,2.4,1.4,2019
4006,Expenditure quintile 3,HPIQ.SEQ3053,2,Household appliances,subgroup,1038,3.4,4.2,2019
4007,Expenditure quintile 3,HPIQ.SEQ3053,3,Household appliances,subgroup,1032,-0.6,3.4,2019
4008,Expenditure quintile 3,HPIQ.SEQ3053,4,Household appliances,subgroup,1038,0.6,5.9,2019
4009,Expenditure quintile 3,HPIQ.SEQ3053,1,Household appliances,subgroup,1016,-2.1,1.2,2020
4010,Expenditure quintile 3,HPIQ.SEQ3053,2,Household appliances,subgroup,989,-2.7,-4.7,2020
4011,Expenditure quintile 3,HPIQ.SEQ3053,3,Household appliances,subgroup,1053,6.5,2.0,2020
4012,Expenditure quintile 3,HPIQ.SEQ3053,4,Household appliances,subgroup,1047,-0.6,0.9,2020
4013,Expenditure quintile 3,HPIQ.SEQ3053,1,Household appliances,subgroup,1054,0.7,3.7,2021
4014,Expenditure quintile 3,HPIQ.SEQ3053,2,Household appliances,subgroup,1049,-0.5,6.1,2021
4015,Expenditure quintile 3,HPIQ.SEQ3053,3,Household appliances,subgroup,1077,2.7,2.3,2021
4016,Expenditure quintile 3,HPIQ.SEQ3053,4,Household appliances,subgroup,1065,-1.1,1.7,2021
4017,Expenditure quintile 3,HPIQ.SEQ3053,1,Household appliances,subgroup,1091,2.4,3.5,2022
4018,Expenditure quintile 3,HPIQ.SEQ3053,2,Household appliances,subgroup,1098,0.6,4.7,2022
4019,Expenditure quintile 3,HPIQ.SEQ3053,3,Household appliances,subgroup,1095,-0.3,1.7,2022
4020,Expenditure quintile 3,HPIQ.SEQ3054,1,"Glassware, tableware and household utensils",subgroup,929,2.4,0.3,2019
4021,Expenditure quintile 3,HPIQ.SEQ3054,2,"Glassware, tableware and household utensils",subgroup,964,3.8,0.7,2019
4022,Expenditure quintile 3,HPIQ.SEQ3054,3,"Glassware, tableware and household utensils",subgroup,964,0.0,-1.7,2019
4023,Expenditure quintile 3,HPIQ.SEQ3054,4,"Glassware, tableware and household utensils",subgroup,954,-1.0,5.2,2019
4024,Expenditure quintile 3,HPIQ.SEQ3054,1,"Glassware, tableware and household utensils",subgroup,960,0.6,3.3,2020
4025,Expenditure quintile 3,HPIQ.SEQ3054,2,"Glassware, tableware and household utensils",subgroup,977,1.8,1.3,2020
