protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year,ID
Superannuitant,HPIQ.SSUP061,1,"Medical products, appliances and equipment",subgroup,987,-0.8,-1.6,2019,44373
Superannuitant,HPIQ.SSUP061,2,"Medical products, appliances and equipment",subgroup,999,1.2,0.6,2019,44374
Superannuitant,HPIQ.SSUP061,3,"Medical products, appliances and equipment",subgroup,991,-0.8,-0.3,2019,44375
Superannuitant,HPIQ.SSUP061,4,"Medical products, appliances and equipment",subgroup,997,0.6,0.2,2019,44376
Superannuitant,HPIQ.SSUP062,1,Out-patient services,subgroup,1060,-0.5,0.9,2019,44427
Superannuitant,HPIQ.SSUP062,2,Out-patient services,subgroup,1064,0.4,1,2019,44428
Superannuitant,HPIQ.SSUP062,3,Out-patient services,subgroup,1071,0.7,1,2019,44429
Superannuitant,HPIQ.SSUP062,4,Out-patient services,subgroup,1077,0.6,1.1,2019,44430
Superannuitant,HPIQ.SSUP063,1,Hospital services,subgroup,1152,0,4.1,2019,44481
Superannuitant,HPIQ.SSUP063,2,Hospital services,subgroup,1155,0.3,4.3,2019,44482
Superannuitant,HPIQ.SSUP063,3,Hospital services,subgroup,1175,1.7,3.2,2019,44483
Superannuitant,HPIQ.SSUP063,4,Hospital services,subgroup,1185,0.9,2.9,2019,44484
Superannuitant,HPIQ.SSUP07,1,Transport,group,901,-3.9,-0.1,2019,44535
Superannuitant,HPIQ.SSUP07,2,Transport,group,910,1,1,2019,44536
Superannuitant,HPIQ.SSUP07,3,Transport,group,916,0.7,-1,2019,44537
Superannuitant,HPIQ.SSUP07,4,Transport,group,935,2.1,-0.3,2019,44538
Superannuitant,HPIQ.SSUP071,1,Purchase of vehicles,subgroup,962,0.2,-2.2,2019,44589
Superannuitant,HPIQ.SSUP071,2,Purchase of vehicles,subgroup,945,-1.8,-2,2019,44590
Superannuitant,HPIQ.SSUP071,3,Purchase of vehicles,subgroup,938,-0.7,-2.6,2019,44591
Superannuitant,HPIQ.SSUP071,4,Purchase of vehicles,subgroup,930,-0.9,-3.1,2019,44592
Superannuitant,HPIQ.SSUP072,1,Private transport supplies and services,subgroup,881,-4.6,0.8,2019,44643
Superannuitant,HPIQ.SSUP072,2,Private transport supplies and services,subgroup,919,4.3,2.7,2019,44644
Superannuitant,HPIQ.SSUP072,3,Private transport supplies and services,subgroup,923,0.4,-0.3,2019,44645
Superannuitant,HPIQ.SSUP072,4,Private transport supplies and services,subgroup,932,1,1,2019,44646
Superannuitant,HPIQ.SSUP07202,1,Petrol,class,951,-6.9,0,2019,44697
Superannuitant,HPIQ.SSUP07202,2,Petrol,class,1009,6.1,2.9,2019,44698
Superannuitant,HPIQ.SSUP07202,3,Petrol,class,1001,-0.8,-2.8,2019,44699
Superannuitant,HPIQ.SSUP07202,4,Petrol,class,1015,1.4,-0.6,2019,44700
Superannuitant,HPIQ.SSUP073,1,Passenger transport services,subgroup,901,-6.6,0.1,2019,44751
Superannuitant,HPIQ.SSUP073,2,Passenger transport services,subgroup,863,-4.2,-0.2,2019,44752
Superannuitant,HPIQ.SSUP073,3,Passenger transport services,subgroup,889,3,-0.9,2019,44753
Superannuitant,HPIQ.SSUP073,4,Passenger transport services,subgroup,960,8,-0.5,2019,44754
Superannuitant,HPIQ.SSUP08,1,Communication,group,998,0.3,-1.9,2019,44805
Superannuitant,HPIQ.SSUP08,2,Communication,group,994,-0.4,-0.8,2019,44806
Superannuitant,HPIQ.SSUP08,3,Communication,group,983,-1.1,-0.9,2019,44807
Superannuitant,HPIQ.SSUP08,4,Communication,group,971,-1.2,-2.4,2019,44808
Superannuitant,HPIQ.SSUP081,1,Postal services,subgroup,1245,0.7,6.4,2019,44859
Superannuitant,HPIQ.SSUP081,2,Postal services,subgroup,1250,0.4,6.9,2019,44860
Superannuitant,HPIQ.SSUP081,3,Postal services,subgroup,1262,1,2.6,2019,44861
Superannuitant,HPIQ.SSUP081,4,Postal services,subgroup,1258,-0.3,1.8,2019,44862
Superannuitant,HPIQ.SSUP082,1,Telecommunication equipment,subgroup,523,-3.7,-23,2019,44913
Superannuitant,HPIQ.SSUP082,2,Telecommunication equipment,subgroup,472,-9.8,-23.4,2019,44914
Superannuitant,HPIQ.SSUP082,3,Telecommunication equipment,subgroup,458,-3,-18.8,2019,44915
Superannuitant,HPIQ.SSUP082,4,Telecommunication equipment,subgroup,455,-0.7,-16.2,2019,44916
Superannuitant,HPIQ.SSUP083,1,Telecommunication services,subgroup,1014,0.6,-0.3,2019,44967
Superannuitant,HPIQ.SSUP083,2,Telecommunication services,subgroup,1016,0.2,0.8,2019,44968
Superannuitant,HPIQ.SSUP083,3,Telecommunication services,subgroup,1005,-1.1,0.3,2019,44969
Superannuitant,HPIQ.SSUP083,4,Telecommunication services,subgroup,991,-1.4,-1.7,2019,44970
Superannuitant,HPIQ.SSUP09,1,Recreation and culture,group,1050,0,1.3,2019,45021
Superannuitant,HPIQ.SSUP09,2,Recreation and culture,group,1049,-0.1,3,2019,45022
Superannuitant,HPIQ.SSUP09,3,Recreation and culture,group,1061,1.1,2.7,2019,45023
Superannuitant,HPIQ.SSUP09,4,Recreation and culture,group,1076,1.4,2.5,2019,45024
Superannuitant,HPIQ.SSUP091,1,Audio-visual and computing equipment,subgroup,555,-4.6,-11.6,2019,45075
Superannuitant,HPIQ.SSUP091,2,Audio-visual and computing equipment,subgroup,510,-8.1,-11.5,2019,45076
Superannuitant,HPIQ.SSUP091,3,Audio-visual and computing equipment,subgroup,518,1.6,-11.3,2019,45077
Superannuitant,HPIQ.SSUP091,4,Audio-visual and computing equipment,subgroup,519,0.2,-10.8,2019,45078
Superannuitant,HPIQ.SSUP092,1,Major recreational and cultural equipment,subgroup,1071,0.3,0.9,2019,45129
Superannuitant,HPIQ.SSUP092,2,Major recreational and cultural equipment,subgroup,1089,1.7,2.1,2019,45130
Superannuitant,HPIQ.SSUP092,3,Major recreational and cultural equipment,subgroup,1091,0.2,2.9,2019,45131
Superannuitant,HPIQ.SSUP092,4,Major recreational and cultural equipment,subgroup,1088,-0.3,1.9,2019,45132
Superannuitant,HPIQ.SSUP093,1,Other recreational equipment and supplies,subgroup,1058,0.6,2,2019,45183
Superannuitant,HPIQ.SSUP093,2,Other recreational equipment and supplies,subgroup,1068,0.9,2.8,2019,45184
Superannuitant,HPIQ.SSUP093,3,Other recreational equipment and supplies,subgroup,1074,0.6,2.4,2019,45185
Superannuitant,HPIQ.SSUP093,4,Other recreational equipment and supplies,subgroup,1082,0.7,2.9,2019,45186
Superannuitant,HPIQ.SSUP094,1,Recreational and cultural services,subgroup,1019,0.1,-2.5,2019,45237
Superannuitant,HPIQ.SSUP094,2,Recreational and cultural services,subgroup,1031,1.2,2.6,2019,45238
Superannuitant,HPIQ.SSUP094,3,Recreational and cultural services,subgroup,1040,0.9,3.1,2019,45239
Superannuitant,HPIQ.SSUP094,4,Recreational and cultural services,subgroup,1037,-0.3,1.9,2019,45240
Superannuitant,HPIQ.SSUP095,1,"Newspapers, books and stationery",subgroup,1288,-0.7,7.2,2019,45291
Superannuitant,HPIQ.SSUP095,2,"Newspapers, books and stationery",subgroup,1294,0.5,5.9,2019,45292
Superannuitant,HPIQ.SSUP095,3,"Newspapers, books and stationery",subgroup,1314,1.5,3.4,2019,45293
Superannuitant,HPIQ.SSUP095,4,"Newspapers, books and stationery",subgroup,1344,2.3,3.6,2019,45294
Superannuitant,HPIQ.SSUP096,1,Accommodation services,subgroup,1235,1.8,5.9,2019,45345
Superannuitant,HPIQ.SSUP096,2,Accommodation services,subgroup,1218,-1.4,7,2019,45346
Superannuitant,HPIQ.SSUP096,3,Accommodation services,subgroup,1240,1.8,7.8,2019,45347
Superannuitant,HPIQ.SSUP096,4,Accommodation services,subgroup,1300,4.8,7.2,2019,45348
Superannuitant,HPIQ.SSUP10,1,Education,group,1082,2.6,2.6,2019,45399
Superannuitant,HPIQ.SSUP10,2,Education,group,1082,0,2.6,2019,45400
Superannuitant,HPIQ.SSUP10,3,Education,group,1082,0,2.6,2019,45401
Superannuitant,HPIQ.SSUP10,4,Education,group,1082,0,2.6,2019,45402
Superannuitant,HPIQ.SSUP101,1,Early childhood education,subgroup,1250,0,3.6,2019,45453
Superannuitant,HPIQ.SSUP101,2,Early childhood education,subgroup,1250,0,0.9,2019,45454
Superannuitant,HPIQ.SSUP101,3,Early childhood education,subgroup,1586,26.9,26.9,2019,45455
Superannuitant,HPIQ.SSUP101,4,Early childhood education,subgroup,1586,0,26.9,2019,45456
Superannuitant,HPIQ.SSUP102,1,Primary and secondary education,subgroup,1184,2.9,2.9,2019,45507
Superannuitant,HPIQ.SSUP102,2,Primary and secondary education,subgroup,1184,0,2.9,2019,45508
Superannuitant,HPIQ.SSUP102,3,Primary and secondary education,subgroup,1184,0,2.9,2019,45509
Superannuitant,HPIQ.SSUP102,4,Primary and secondary education,subgroup,1184,0,2.9,2019,45510
Superannuitant,HPIQ.SSUP103,1,Tertiary and other post school education,subgroup,968,1.7,1.7,2019,45561
Superannuitant,HPIQ.SSUP103,2,Tertiary and other post school education,subgroup,968,0,1.7,2019,45562
Superannuitant,HPIQ.SSUP103,3,Tertiary and other post school education,subgroup,968,0,1.7,2019,45563
Superannuitant,HPIQ.SSUP103,4,Tertiary and other post school education,subgroup,968,0,1.7,2019,45564
Superannuitant,HPIQ.SSUP104,1,Other educational fees,subgroup,1163,4.7,4.7,2019,45615
Superannuitant,HPIQ.SSUP104,2,Other educational fees,subgroup,1163,0,4.7,2019,45616
Superannuitant,HPIQ.SSUP104,3,Other educational fees,subgroup,1163,0,4.7,2019,45617
Superannuitant,HPIQ.SSUP104,4,Other educational fees,subgroup,1163,0,4.7,2019,45618
Superannuitant,HPIQ.SSUP11,1,Miscellaneous goods and services,group,1183,1.3,5.4,2019,45669
Superannuitant,HPIQ.SSUP11,2,Miscellaneous goods and services,group,1201,1.5,5.7,2019,45670
Superannuitant,HPIQ.SSUP11,3,Miscellaneous goods and services,group,1214,1.1,5.2,2019,45671
Superannuitant,HPIQ.SSUP11,4,Miscellaneous goods and services,group,1224,0.8,4.8,2019,45672
Superannuitant,HPIQ.SSUP111,1,Personal care,subgroup,1018,0.5,1.2,2019,45723
Superannuitant,HPIQ.SSUP111,2,Personal care,subgroup,1023,0.5,1.2,2019,45724
Superannuitant,HPIQ.SSUP111,3,Personal care,subgroup,1025,0.2,1.3,2019,45725
Superannuitant,HPIQ.SSUP111,4,Personal care,subgroup,1035,1,2.2,2019,45726
Superannuitant,HPIQ.SSUP113,1,Personal effects,subgroup,1080,0.9,1.3,2019,45777
Superannuitant,HPIQ.SSUP113,2,Personal effects,subgroup,1080,0,0.8,2019,45778
Superannuitant,HPIQ.SSUP113,3,Personal effects,subgroup,1078,-0.2,1,2019,45779
Superannuitant,HPIQ.SSUP113,4,Personal effects,subgroup,1114,3.3,4.1,2019,45780
Superannuitant,HPIQ.SSUP114,1,Insurance,subgroup,1244,1.7,7.5,2019,45831
Superannuitant,HPIQ.SSUP114,2,Insurance,subgroup,1270,2.1,7.8,2019,45832
Superannuitant,HPIQ.SSUP114,3,Insurance,subgroup,1289,1.5,7.1,2019,45833
Superannuitant,HPIQ.SSUP114,4,Insurance,subgroup,1300,0.9,6.3,2019,45834
Superannuitant,HPIQ.SSUP115,1,Credit services,subgroup,859,-5.2,-7.5,2019,45885
Superannuitant,HPIQ.SSUP115,2,Credit services,subgroup,857,-0.2,-5.8,2019,45886
Superannuitant,HPIQ.SSUP115,3,Credit services,subgroup,813,-5.1,-10.6,2019,45887
Superannuitant,HPIQ.SSUP115,4,Credit services,subgroup,806,-0.9,-11,2019,45888
Superannuitant,HPIQ.SSUP116,1,Other miscellaneous services,subgroup,1209,0.4,2.4,2019,45939
Superannuitant,HPIQ.SSUP116,2,Other miscellaneous services,subgroup,1207,-0.2,1.7,2019,45940
Superannuitant,HPIQ.SSUP116,3,Other miscellaneous services,subgroup,1219,1,1.6,2019,45941
Superannuitant,HPIQ.SSUP116,4,Other miscellaneous services,subgroup,1221,0.2,1.4,2019,45942
Superannuitant,HPIQ.SSUP13,1,Interest payments,group,1104,-1.5,-1.8,2019,45993
Superannuitant,HPIQ.SSUP13,2,Interest payments,group,1093,-1,-3.4,2019,45994
Superannuitant,HPIQ.SSUP13,3,Interest payments,group,1067,-2.4,-4.8,2019,45995
Superannuitant,HPIQ.SSUP13,4,Interest payments,group,1042,-2.3,-7,2019,45996
Superannuitant,HPIQ.SSUP131,1,Interest payments,subgroup,1104,-1.5,-1.8,2019,46047
Superannuitant,HPIQ.SSUP131,2,Interest payments,subgroup,1093,-1,-3.4,2019,46048
Superannuitant,HPIQ.SSUP131,3,Interest payments,subgroup,1067,-2.4,-4.8,2019,46049
Superannuitant,HPIQ.SSUP131,4,Interest payments,subgroup,1042,-2.3,-7,2019,46050
Superannuitant,HPIQ.SSUPA,1,All groups,All groups,1060,0.2,1.7,2019,46101
Superannuitant,HPIQ.SSUPA,2,All groups,All groups,1067,0.7,2.1,2019,46102
Superannuitant,HPIQ.SSUPA,3,All groups,All groups,1078,1,1.9,2019,46103
Superannuitant,HPIQ.SSUPA,4,All groups,All groups,1082,0.4,2.3,2019,46104
All households,HPIQ.SALL01,1,Food,group,1068,2,3.3,2020,43
All households,HPIQ.SALL01,2,Food,group,1077,0.8,3.8,2020,44
All households,HPIQ.SALL01,3,Food,group,1090,1.2,3.6,2020,45
All households,HPIQ.SALL01,4,Food,group,1072,-1.7,2.4,2020,46
All households,HPIQ.SALL011,1,Fruit and vegetables,subgroup,1050,4.5,0.2,2020,97
All households,HPIQ.SALL011,2,Fruit and vegetables,subgroup,1094,4.2,4.6,2020,98
All households,HPIQ.SALL011,3,Fruit and vegetables,subgroup,1217,11.2,14.4,2020,99
All households,HPIQ.SALL011,4,Fruit and vegetables,subgroup,1081,-11.2,7.6,2020,100
All households,HPIQ.SALL012,1,"Meat, poultry and fish",subgroup,1091,1.8,6.9,2020,151
All households,HPIQ.SALL012,2,"Meat, poultry and fish",subgroup,1072,-1.7,4.8,2020,152
All households,HPIQ.SALL012,3,"Meat, poultry and fish",subgroup,1076,0.4,1.7,2020,153
All households,HPIQ.SALL012,4,"Meat, poultry and fish",subgroup,1073,-0.3,0.1,2020,154
All households,HPIQ.SALL013,1,Grocery food,subgroup,1029,2.1,3.1,2020,205
All households,HPIQ.SALL013,2,Grocery food,subgroup,1034,0.5,3.4,2020,206
All households,HPIQ.SALL013,3,Grocery food,subgroup,1018,-1.5,1.2,2020,207
All households,HPIQ.SALL013,4,Grocery food,subgroup,1017,-0.1,0.9,2020,208
All households,HPIQ.SALL014,1,Non-alcoholic beverages,subgroup,1051,1.5,2.3,2020,259
All households,HPIQ.SALL014,2,Non-alcoholic beverages,subgroup,1056,0.5,2.2,2020,260
All households,HPIQ.SALL014,3,Non-alcoholic beverages,subgroup,1054,-0.2,0.4,2020,261
All households,HPIQ.SALL014,4,Non-alcoholic beverages,subgroup,1048,-0.6,1.3,2020,262
All households,HPIQ.SALL015,1,Restaurant meals and ready-to-eat food,subgroup,1151,0.9,3.7,2020,313
All households,HPIQ.SALL015,2,Restaurant meals and ready-to-eat food,subgroup,1168,1.5,3.7,2020,314
All households,HPIQ.SALL015,3,Restaurant meals and ready-to-eat food,subgroup,1177,0.8,3.9,2020,315
All households,HPIQ.SALL015,4,Restaurant meals and ready-to-eat food,subgroup,1183,0.5,3.7,2020,316
All households,HPIQ.SALL02,1,Alcoholic beverages and tobacco,group,1317,5.4,5.5,2020,367
All households,HPIQ.SALL02,2,Alcoholic beverages and tobacco,group,1322,0.4,5.5,2020,368
All households,HPIQ.SALL02,3,Alcoholic beverages and tobacco,group,1324,0.2,5.5,2020,369
All households,HPIQ.SALL02,4,Alcoholic beverages and tobacco,group,1329,0.4,6.4,2020,370
All households,HPIQ.SALL021,1,Alcoholic beverages,subgroup,1048,1,1.2,2020,421
All households,HPIQ.SALL021,2,Alcoholic beverages,subgroup,1061,1.2,1.7,2020,422
All households,HPIQ.SALL021,3,Alcoholic beverages,subgroup,1061,0,1.3,2020,423
All households,HPIQ.SALL021,4,Alcoholic beverages,subgroup,1063,0.2,2.4,2020,424
All households,HPIQ.SALL022,1,Cigarettes and tobacco,subgroup,1812,11,11.2,2020,475
All households,HPIQ.SALL022,2,Cigarettes and tobacco,subgroup,1803,-0.5,10.5,2020,476
All households,HPIQ.SALL022,3,Cigarettes and tobacco,subgroup,1807,0.2,10.7,2020,477
All households,HPIQ.SALL022,4,Cigarettes and tobacco,subgroup,1817,0.6,11.3,2020,478
All households,HPIQ.SALL03,1,Clothing and footwear,group,1007,-0.2,0.9,2020,529
All households,HPIQ.SALL03,2,Clothing and footwear,group,977,-3,-2.9,2020,530
All households,HPIQ.SALL03,3,Clothing and footwear,group,986,0.9,-1.3,2020,531
All households,HPIQ.SALL03,4,Clothing and footwear,group,1002,1.6,-0.7,2020,532
All households,HPIQ.SALL031,1,Clothing,subgroup,1006,0.1,1.5,2020,583
All households,HPIQ.SALL031,2,Clothing,subgroup,988,-1.8,-1.1,2020,584
All households,HPIQ.SALL031,3,Clothing,subgroup,992,0.4,-0.1,2020,585
All households,HPIQ.SALL031,4,Clothing,subgroup,1008,1.6,0.3,2020,586
All households,HPIQ.SALL032,1,Footwear,subgroup,1011,-1.5,-1.7,2020,637
All households,HPIQ.SALL032,2,Footwear,subgroup,927,-8.3,-10.5,2020,638
All households,HPIQ.SALL032,3,Footwear,subgroup,961,3.7,-6.2,2020,639
All households,HPIQ.SALL032,4,Footwear,subgroup,976,1.6,-4.9,2020,640
All households,HPIQ.SALL04,1,Housing and household utilities,group,1165,1,3.6,2020,691
All households,HPIQ.SALL04,2,Housing and household utilities,group,1171,0.5,3.4,2020,692
All households,HPIQ.SALL04,3,Housing and household utilities,group,1182,0.9,3,2020,693
All households,HPIQ.SALL04,4,Housing and household utilities,group,1183,0.1,2.5,2020,694
All households,HPIQ.SALL041,1,Actual rentals for housing,subgroup,1156,1.3,4.1,2020,745
All households,HPIQ.SALL041,2,Actual rentals for housing,subgroup,1165,0.8,3.8,2020,746
All households,HPIQ.SALL041,3,Actual rentals for housing,subgroup,1171,0.5,3.5,2020,747
All households,HPIQ.SALL041,4,Actual rentals for housing,subgroup,1178,0.6,3.2,2020,748
All households,HPIQ.SALL04101,1,Actual rentals for housing,class,1156,1.3,4.1,2020,799
All households,HPIQ.SALL04101,2,Actual rentals for housing,class,1165,0.8,3.8,2020,800
All households,HPIQ.SALL04101,3,Actual rentals for housing,class,1171,0.5,3.5,2020,801
All households,HPIQ.SALL04101,4,Actual rentals for housing,class,1178,0.6,3.2,2020,802
All households,HPIQ.SALL043,1,Property maintenance,subgroup,1172,0.8,3,2020,853
All households,HPIQ.SALL043,2,Property maintenance,subgroup,1186,1.2,3.5,2020,854
All households,HPIQ.SALL043,3,Property maintenance,subgroup,1192,0.5,3,2020,855
All households,HPIQ.SALL043,4,Property maintenance,subgroup,1197,0.4,2.9,2020,856
All households,HPIQ.SALL044,1,Property rates and related services,subgroup,1281,0,5,2020,907
All households,HPIQ.SALL044,2,Property rates and related services,subgroup,1282,0.1,5,2020,908
All households,HPIQ.SALL044,3,Property rates and related services,subgroup,1320,3,3,2020,909
All households,HPIQ.SALL044,4,Property rates and related services,subgroup,1320,0,3,2020,910
All households,HPIQ.SALL04403,1,Local authority rates and payments,class,1301,0,4.9,2020,961
All households,HPIQ.SALL04403,2,Local authority rates and payments,class,1301,0,4.9,2020,962
All households,HPIQ.SALL04403,3,Local authority rates and payments,class,1341,3.1,3.1,2020,963
All households,HPIQ.SALL04403,4,Local authority rates and payments,class,1341,0,3.1,2020,964
All households,HPIQ.SALL045,1,Household energy,subgroup,1096,1.1,1.6,2020,1015
All households,HPIQ.SALL045,2,Household energy,subgroup,1101,0.5,1.5,2020,1016
All households,HPIQ.SALL045,3,Household energy,subgroup,1101,0,1.7,2020,1017
All households,HPIQ.SALL045,4,Household energy,subgroup,1090,-1,0.6,2020,1018
All households,HPIQ.SALL04501,1,Electricity,class,1090,1.3,1.4,2020,1069
All households,HPIQ.SALL04501,2,Electricity,class,1094,0.4,1.3,2020,1070
All households,HPIQ.SALL04501,3,Electricity,class,1095,0.1,1.6,2020,1071
All households,HPIQ.SALL04501,4,Electricity,class,1082,-1.2,0.6,2020,1072
All households,HPIQ.SALL05,1,Household contents and services,group,1009,-0.9,1.7,2020,1123
All households,HPIQ.SALL05,2,Household contents and services,group,1004,-0.5,-1.3,2020,1124
All households,HPIQ.SALL05,3,Household contents and services,group,1028,2.4,1.1,2020,1125
All households,HPIQ.SALL05,4,Household contents and services,group,1041,1.3,2.3,2020,1126
All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1021,-2.3,1.6,2020,1177
All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1021,0,-1.9,2020,1178
All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1027,0.6,-1.6,2020,1179
All households,HPIQ.SALL051,4,"Furniture, furnishings and floor coverings",subgroup,1090,6.1,4.3,2020,1180
All households,HPIQ.SALL052,1,Household textiles,subgroup,1024,0.1,6.2,2020,1231
All households,HPIQ.SALL052,2,Household textiles,subgroup,998,-2.5,-1.8,2020,1232
All households,HPIQ.SALL052,3,Household textiles,subgroup,1060,6.2,2.7,2020,1233
All households,HPIQ.SALL052,4,Household textiles,subgroup,1062,0.2,3.8,2020,1234
All households,HPIQ.SALL053,1,Household appliances,subgroup,1000,-2.3,0.1,2020,1285
All households,HPIQ.SALL053,2,Household appliances,subgroup,976,-2.4,-5.2,2020,1286
All households,HPIQ.SALL053,3,Household appliances,subgroup,1034,5.9,1.4,2020,1287
All households,HPIQ.SALL053,4,Household appliances,subgroup,1032,-0.2,0.8,2020,1288
All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,996,1.4,3,2020,1339
All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,1003,0.7,1.9,2020,1340
All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,1037,3.4,5.3,2020,1341
All households,HPIQ.SALL054,4,"Glassware, tableware and household utensils",subgroup,1037,0,5.6,2020,1342
All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,977,-1.1,-1.1,2020,1393
All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,974,-0.3,-1,2020,1394
All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,986,1.2,-0.1,2020,1395
All households,HPIQ.SALL055,4,Tools and equipment for house and garden,subgroup,989,0.3,0.1,2020,1396
All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,1012,1,2.6,2020,1447
All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1022,1,1.7,2020,1448
All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,1019,-0.3,2,2020,1449
All households,HPIQ.SALL056,4,Other household supplies and services,subgroup,1010,-0.9,0.8,2020,1450
All households,HPIQ.SALL06,1,Health,group,1065,0.3,1.7,2020,1501
All households,HPIQ.SALL06,2,Health,group,1070,0.5,1.6,2020,1502
All households,HPIQ.SALL06,3,Health,group,1076,0.6,2,2020,1503
All households,HPIQ.SALL06,4,Health,group,1079,0.3,1.6,2020,1504
All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,1006,0.5,1.7,2020,1555
All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,1012,0.6,1.1,2020,1556
