year,expenditures,protocol_id,index
2020,Passenger transport services,Expenditure,934
2020,Passenger transport services,Expenditure,978
2020,Passenger transport services,Expenditure,1055
2020,Communication,Expenditure,832
2020,Communication,Expenditure,835
2020,Communication,Expenditure,826
2020,Communication,Expenditure,822
2020,Postal services,Expenditure,1228
2020,Postal services,Expenditure,1228
2020,Postal services,Expenditure,1234
2020,Postal services,Expenditure,1232
2020,Telecommunication equipment,Expenditure,383
2020,Telecommunication equipment,Expenditure,414
2020,Telecommunication equipment,Expenditure,352
2020,Telecommunication equipment,Expenditure,381
2020,Telecommunication services,Expenditure,870
2020,Telecommunication services,Expenditure,867
2020,Telecommunication services,Expenditure,867
2020,Telecommunication services,Expenditure,858
2020,Recreation and culture,Expenditure,1029
2020,Recreation and culture,Expenditure,1011
2020,Recreation and culture,Expenditure,1013
2020,Recreation and culture,Expenditure,1042
2020,Audio-visual and computing equipment,Expenditure,527
2020,Audio-visual and computing equipment,Expenditure,508
2020,Audio-visual and computing equipment,Expenditure,514
2020,Audio-visual and computing equipment,Expenditure,531
2020,Major recreational and cultural equipment,Expenditure,1057
2020,Major recreational and cultural equipment,Expenditure,1054
2020,Major recreational and cultural equipment,Expenditure,1059
2020,Major recreational and cultural equipment,Expenditure,1060
2020,Other recreational equipment and supplies,Expenditure,1037
2020,Other recreational equipment and supplies,Expenditure,1047
2020,Other recreational equipment and supplies,Expenditure,1033
2020,Other recreational equipment and supplies,Expenditure,1049
2020,Recreational and cultural services,Expenditure,1068
2020,Recreational and cultural services,Expenditure,1048
2020,Recreational and cultural services,Expenditure,1063
2020,Recreational and cultural services,Expenditure,1078
2020,"Newspapers, books and stationery",Expenditure,1283
2020,"Newspapers, books and stationery",Expenditure,1301
2020,"Newspapers, books and stationery",Expenditure,1292
2020,"Newspapers, books and stationery",Expenditure,1341
2020,Accommodation services,Expenditure,1343
2020,Accommodation services,Expenditure,1234
2020,Accommodation services,Expenditure,1242
2020,Accommodation services,Expenditure,1386
2020,Education,Expenditure,1009
2020,Education,Expenditure,1009
2020,Education,Expenditure,1023
2020,Education,Expenditure,1025
2020,Early childhood education,Expenditure,1103
2020,Early childhood education,Expenditure,1103
2020,Early childhood education,Expenditure,1141
2020,Early childhood education,Expenditure,1145
2020,Primary and secondary education,Expenditure,1088
2020,Primary and secondary education,Expenditure,1088
2020,Primary and secondary education,Expenditure,1088
2020,Primary and secondary education,Expenditure,1088
2020,Tertiary and other post school education,Expenditure,961
2020,Tertiary and other post school education,Expenditure,961
2020,Tertiary and other post school education,Expenditure,961
2020,Tertiary and other post school education,Expenditure,961
2020,Other educational fees,Expenditure,1109
2020,Other educational fees,Expenditure,1109
2020,Other educational fees,Expenditure,1109
2020,Other educational fees,Expenditure,1109
2020,Miscellaneous goods and services,Expenditure,1168
2020,Miscellaneous goods and services,Expenditure,1174
2020,Miscellaneous goods and services,Expenditure,1173
2020,Miscellaneous goods and services,Expenditure,1178
2020,Personal care,Expenditure,1014
2020,Personal care,Expenditure,1017
2020,Personal care,Expenditure,997
2020,Personal care,Expenditure,1000
2020,Personal effects,Expenditure,1122
2020,Personal effects,Expenditure,1111
2020,Personal effects,Expenditure,1147
2020,Personal effects,Expenditure,1142
2020,Insurance,Expenditure,1254
2020,Insurance,Expenditure,1262
2020,Insurance,Expenditure,1264
2020,Insurance,Expenditure,1267
2020,Credit services,Expenditure,792
2020,Credit services,Expenditure,792
2020,Credit services,Expenditure,792
2020,Credit services,Expenditure,792
2020,Other miscellaneous services,Expenditure,1150
2020,Other miscellaneous services,Expenditure,1157
2020,Other miscellaneous services,Expenditure,1164
2020,Other miscellaneous services,Expenditure,1176
2020,Interest payments,Expenditure,1053
2020,Interest payments,Expenditure,1031
2020,Interest payments,Expenditure,966
2020,Interest payments,Expenditure,932
2020,Interest payments,Expenditure,1053
2020,Interest payments,Expenditure,1031
2020,Interest payments,Expenditure,966
2020,Interest payments,Expenditure,932
2020,All groups,Expenditure,1079
2020,All groups,Expenditure,1070
2020,All groups,Expenditure,1074
2020,All groups,Expenditure,1075
2020,Food,Expenditure,1072
2020,Food,Expenditure,1084
2020,Food,Expenditure,1099
2020,Food,Expenditure,1080
2020,Fruit and vegetables,Expenditure,1030
2020,Fruit and vegetables,Expenditure,1087
2020,Fruit and vegetables,Expenditure,1232
2020,Fruit and vegetables,Expenditure,1071
2020,"Meat, poultry and fish",Expenditure,1095
2020,"Meat, poultry and fish",Expenditure,1078
2020,"Meat, poultry and fish",Expenditure,1081
2020,"Meat, poultry and fish",Expenditure,1079
2020,Grocery food,Expenditure,1032
2020,Grocery food,Expenditure,1036
2020,Grocery food,Expenditure,1021
2020,Grocery food,Expenditure,1020
2020,Non-alcoholic beverages,Expenditure,1052
2020,Non-alcoholic beverages,Expenditure,1061
2020,Non-alcoholic beverages,Expenditure,1059
2020,Non-alcoholic beverages,Expenditure,1051
2020,Restaurant meals and ready-to-eat food,Expenditure,1151
2020,Restaurant meals and ready-to-eat food,Expenditure,1167
2020,Restaurant meals and ready-to-eat food,Expenditure,1176
2020,Restaurant meals and ready-to-eat food,Expenditure,1183
2020,Alcoholic beverages and tobacco,Expenditure,1268
2020,Alcoholic beverages and tobacco,Expenditure,1272
2020,Alcoholic beverages and tobacco,Expenditure,1275
2020,Alcoholic beverages and tobacco,Expenditure,1279
2020,Alcoholic beverages,Expenditure,1050
2020,Alcoholic beverages,Expenditure,1059
2020,Alcoholic beverages,Expenditure,1061
2020,Alcoholic beverages,Expenditure,1063
2020,Cigarettes and tobacco,Expenditure,1818
2020,Cigarettes and tobacco,Expenditure,1807
2020,Cigarettes and tobacco,Expenditure,1811
2020,Cigarettes and tobacco,Expenditure,1820
2020,Clothing and footwear,Expenditure,1010
2020,Clothing and footwear,Expenditure,978
2020,Clothing and footwear,Expenditure,983
2020,Clothing and footwear,Expenditure,1000
2020,Clothing,Expenditure,1006
2020,Clothing,Expenditure,986
2020,Clothing,Expenditure,986
2020,Clothing,Expenditure,1003
2020,Footwear,Expenditure,1030
2020,Footwear,Expenditure,937
2020,Footwear,Expenditure,970
2020,Footwear,Expenditure,985
2020,Housing and household utilities,Expenditure,1168
2020,Housing and household utilities,Expenditure,1174
2020,Housing and household utilities,Expenditure,1184
2020,Housing and household utilities,Expenditure,1186
2020,Actual rentals for housing,Expenditure,1155
2020,Actual rentals for housing,Expenditure,1163
2020,Actual rentals for housing,Expenditure,1169
2020,Actual rentals for housing,Expenditure,1176
2020,Actual rentals for housing,Expenditure,1155
2020,Actual rentals for housing,Expenditure,1163
2020,Actual rentals for housing,Expenditure,1169
2020,Actual rentals for housing,Expenditure,1176
2020,Property maintenance,Expenditure,1179
2020,Property maintenance,Expenditure,1191
2020,Property maintenance,Expenditure,1199
2020,Property maintenance,Expenditure,1202
2020,Property rates and related services,Expenditure,1281
2020,Property rates and related services,Expenditure,1282
2020,Property rates and related services,Expenditure,1320
2020,Property rates and related services,Expenditure,1320
2020,Local authority rates and payments,Expenditure,1303
2020,Local authority rates and payments,Expenditure,1303
2020,Local authority rates and payments,Expenditure,1343
2020,Local authority rates and payments,Expenditure,1343
2020,Household energy,Expenditure,1097
2020,Household energy,Expenditure,1102
2020,Household energy,Expenditure,1103
2020,Household energy,Expenditure,1092
2020,Electricity,Expenditure,1089
2020,Electricity,Expenditure,1094
2020,Electricity,Expenditure,1094
2020,Electricity,Expenditure,1082
2020,Household contents and services,Expenditure,1003
2020,Household contents and services,Expenditure,998
2020,Household contents and services,Expenditure,1014
2020,Household contents and services,Expenditure,1030
2020,"Furniture, furnishings and floor coverings",Expenditure,1020
2020,"Furniture, furnishings and floor coverings",Expenditure,1021
2020,"Furniture, furnishings and floor coverings",Expenditure,1005
2020,"Furniture, furnishings and floor coverings",Expenditure,1077
2020,Household textiles,Expenditure,1020
2020,Household textiles,Expenditure,991
2020,Household textiles,Expenditure,1047
2020,Household textiles,Expenditure,1057
2020,Household appliances,Expenditure,993
2020,Household appliances,Expenditure,969
2020,Household appliances,Expenditure,1016
2020,Household appliances,Expenditure,1013
2020,"Glassware, tableware and household utensils",Expenditure,950
2020,"Glassware, tableware and household utensils",Expenditure,964
2020,"Glassware, tableware and household utensils",Expenditure,990
2020,"Glassware, tableware and household utensils",Expenditure,993
2020,Tools and equipment for house and garden,Expenditure,975
2020,Tools and equipment for house and garden,Expenditure,970
2020,Tools and equipment for house and garden,Expenditure,980
2020,Tools and equipment for house and garden,Expenditure,982
2020,Other household supplies and services,Expenditure,1021
2020,Other household supplies and services,Expenditure,1031
2020,Other household supplies and services,Expenditure,1030
2020,Other household supplies and services,Expenditure,1023
2020,Health,Expenditure,1077
2020,Health,Expenditure,1083
2020,Health,Expenditure,1085
2020,Health,Expenditure,1087
2020,"Medical products, appliances and equipment",Expenditure,1014
2020,"Medical products, appliances and equipment",Expenditure,1019
2020,"Medical products, appliances and equipment",Expenditure,1008
2020,"Medical products, appliances and equipment",Expenditure,996
2020,Out-patient services,Expenditure,1107
2020,Out-patient services,Expenditure,1112
2020,Out-patient services,Expenditure,1125
2020,Out-patient services,Expenditure,1137
2020,Hospital services,Expenditure,1174
2020,Hospital services,Expenditure,1174
2020,Hospital services,Expenditure,1193
2020,Hospital services,Expenditure,1203
2020,Transport,Expenditure,957
2020,Transport,Expenditure,905
2020,Transport,Expenditure,921
2020,Transport,Expenditure,945
2020,Purchase of vehicles,Expenditure,967
2020,Purchase of vehicles,Expenditure,960
2020,Purchase of vehicles,Expenditure,963
2020,Purchase of vehicles,Expenditure,997
2020,Private transport supplies and services,Expenditure,968
2020,Private transport supplies and services,Expenditure,889
2020,Private transport supplies and services,Expenditure,904
2020,Private transport supplies and services,Expenditure,908
2020,Petrol,Expenditure,996
2020,Petrol,Expenditure,876
2020,Petrol,Expenditure,892
2020,Petrol,Expenditure,896
2020,Passenger transport services,Expenditure,926
2020,Passenger transport services,Expenditure,898
2020,Passenger transport services,Expenditure,944
2020,Passenger transport services,Expenditure,1037
2020,Communication,Expenditure,790
2020,Communication,Expenditure,797
2020,Communication,Expenditure,794
2020,Communication,Expenditure,788
2020,Postal services,Expenditure,1201
2020,Postal services,Expenditure,1204
2020,Postal services,Expenditure,1211
2020,Postal services,Expenditure,1211
2020,Telecommunication equipment,Expenditure,380
2020,Telecommunication equipment,Expenditure,411
2020,Telecommunication equipment,Expenditure,350
2020,Telecommunication equipment,Expenditure,378
2020,Telecommunication services,Expenditure,843
2020,Telecommunication services,Expenditure,840
2020,Telecommunication services,Expenditure,840
2020,Telecommunication services,Expenditure,831
2020,Recreation and culture,Expenditure,1022
2020,Recreation and culture,Expenditure,1008
2020,Recreation and culture,Expenditure,1013
2020,Recreation and culture,Expenditure,1042
2020,Audio-visual and computing equipment,Expenditure,518
2020,Audio-visual and computing equipment,Expenditure,497
2020,Audio-visual and computing equipment,Expenditure,511
2020,Audio-visual and computing equipment,Expenditure,529
2020,Major recreational and cultural equipment,Expenditure,1117
2020,Major recreational and cultural equipment,Expenditure,1136
2020,Major recreational and cultural equipment,Expenditure,1149
2020,Major recreational and cultural equipment,Expenditure,1149
2020,Other recreational equipment and supplies,Expenditure,1037
